ts_decision,event,scenario,level,d,atr,v,m,a,ctx_ema,ctx_vwap,ctx_dxy,vwap,ema50_h1,dxy,stop,target,r_est,fill_px,exit_px,exit_reason,cancel_reason
2022-11-17 23:55:00,ARM,,1760.000,-1,0.592494,-0.241915,-0.034105,-0.746133,1,1,1,1760.107778,1766.949005,102.305006,,,,,,,
2022-11-18 00:00:00,CANCEL,,1760.000,-1,0.605888,-0.280580,0.023822,-0.839471,1,-1,1,1760.122564,1766.676887,102.356066,,,,,,,sweep
2022-11-18 12:30:00,ARM,,1760.000,-1,1.073966,-0.484186,-0.395126,-0.852831,1,1,-1,1763.006442,1765.428321,102.223921,,,,,,,
2022-11-18 13:00:00,CANCEL,,1760.000,-1,1.136480,0.064527,-0.118114,0.167641,1,1,1,1762.911538,1765.214466,102.278265,,,,,,,sweep
2022-11-18 15:50:00,ARM,,1760.000,1,1.880416,0.432528,0.982506,0.333732,-1,-1,-1,1762.032701,1764.561558,102.489470,,,,,,,
2022-11-18 15:55:00,CANCEL,,1760.000,1,1.871815,0.425612,0.576790,0.644075,-1,-1,-1,1762.010449,1764.561558,102.489470,,,,,,,zone
2022-11-18 17:15:00,ARM,,1750.000,-1,1.464695,-0.933073,-1.356957,-1.285261,1,1,1,1761.518636,1763.875110,102.388164,,,,,,,
2022-11-18 17:25:00,CANCEL,,1750.000,-1,1.406140,-0.381660,-1.008004,-0.172128,1,1,1,1761.422620,1763.875110,102.388164,,,,,,,zone
2022-11-18 18:00:00,ARM,,1750.000,-1,1.203075,-0.364344,-0.970589,-0.421675,1,1,1,1761.126805,1763.380792,102.545397,,,,,,,
2022-11-18 18:05:00,CANCEL,,1750.000,-1,1.206784,0.102200,-0.409050,0.405544,1,1,1,1761.085391,1763.380792,102.545397,,,,,,,zone
2022-11-18 18:40:00,ARM,,1750.000,-1,1.116253,-0.665918,-0.385330,-0.905293,1,1,1,1760.808038,1763.380792,102.545397,,,,,,,
2022-11-18 18:50:00,BREAK,BREAK_SHORT,1750.000,-1,1.068300,-0.449312,-0.529630,0.026377,1,1,1,1760.716883,1763.380792,102.545397,,,,,,,
2022-11-18 19:05:00,ENTRY,BREAK_SHORT,1750.000,-1,0.979047,-0.296206,-0.943530,0.153106,1,1,1,1760.571908,1762.814486,102.560913,1750.979047,1740.000000,3.576420,1748.700,,,
2022-11-18 21:50:00,EXIT,BREAK_SHORT,1750.000,-1,0.662494,0.090567,0.671039,-0.069709,1,1,1,1759.181145,1761.713211,102.594475,1750.979047,1740.000000,3.576420,1748.700,1750.979,STOP,
2022-11-21 09:05:00,ARM,,1740.000,-1,1.258357,-0.243704,-0.477165,-0.227560,1,1,1,1746.253953,1756.194556,103.219797,,,,,,,
2022-11-21 09:10:00,BREAK,BREAK_SHORT,1740.000,-1,1.284903,-0.700442,-0.802061,-0.825574,1,1,1,1746.199768,1756.194556,103.219797,,,,,,,
2022-11-21 09:15:00,CANCEL,BREAK_SHORT,1740.000,-1,1.333124,-0.227536,-0.320480,-0.192387,1,1,1,1746.151477,1756.194556,103.219797,,,,,,,hold
2022-11-21 11:00:00,ARM,,1740.000,-1,1.153155,-0.245703,-0.022530,-0.534609,1,1,1,1745.260799,1754.954144,103.365221,,,,,,,
2022-11-21 11:15:00,CANCEL,,1740.000,-1,1.160445,-0.051704,-0.154233,0.193998,1,1,1,1745.167472,1754.954144,103.365221,,,,,,,sweep
2022-11-21 12:00:00,ARM,,1740.000,-1,0.991528,-0.356352,-0.101900,-0.562248,1,1,1,1744.885897,1754.365354,103.431083,,,,,,,
2022-11-21 12:05:00,CANCEL,,1740.000,-1,0.954990,-0.055847,-0.214619,-0.135917,1,1,1,1744.854862,1754.365354,103.431083,,,,,,,sweep
2022-11-21 14:40:00,ARM,,1740.000,-1,1.616342,-0.863060,-0.425956,-1.043048,1,1,1,1744.454548,1753.406399,103.282806,,,,,,,
2022-11-21 14:45:00,CANCEL,,1740.000,-1,1.702675,-0.124314,0.111050,0.376372,1,1,1,1744.439938,1753.406399,103.282806,,,,,,,sweep
2022-11-21 18:10:00,ARM,,1740.000,1,1.135484,0.786742,0.830064,0.849614,-1,-1,-1,1742.994768,1750.940641,103.507326,,,,,,,
2022-11-21 18:15:00,CANCEL,,1740.000,1,1.112949,0.404331,0.849465,0.189942,-1,-1,-1,1742.977085,1750.940641,103.507326,,,,,,,zone
2022-11-22 00:15:00,ARM,,1740.000,1,0.668344,0.882780,1.101412,1.046060,-1,1,-1,1738.488333,1748.513387,103.386489,,,,,,,
2022-11-22 00:25:00,BREAK,BREAK_LONG,1740.000,1,0.675306,0.315906,1.256770,-0.477600,-1,1,-1,1738.682593,1748.513387,103.386489,,,,,,,
2022-11-22 00:40:00,CANCEL,BREAK_LONG,1740.000,1,0.682306,0.307780,1.138105,-0.008126,-1,1,-1,1738.981905,1748.513387,103.386489,1739.317694,1750.000000,,,,,ctx
2022-11-22 06:30:00,ARM,,1740.000,-1,0.835971,-0.602094,-0.683728,-0.609982,1,1,1,1742.210842,1747.344731,103.275326,,,,,,,
2022-11-22 06:35:00,CANCEL,,1740.000,-1,0.831258,-0.084210,-0.131964,0.318757,1,1,1,1742.199167,1747.344731,103.275326,,,,,,,zone
2022-11-22 16:05:00,ARM,,1740.000,-1,1.148695,-0.314850,-0.652142,-0.227317,1,1,-1,1743.673641,1746.369495,102.969434,,,,,,,
2022-11-22 16:15:00,CANCEL,,1740.000,-1,1.184436,-0.045028,-0.817693,0.255352,1,1,-1,1743.642051,1746.369495,102.969434,,,,,,,sweep
2022-11-22 17:20:00,ARM,,1740.000,-1,0.892999,-0.432998,-0.158400,-0.511199,1,1,1,1743.489691,1746.189907,103.021148,,,,,,,
2022-11-22 17:25:00,CANCEL,,1740.000,-1,0.872071,-0.531303,-0.291300,-0.391127,1,1,1,1743.474827,1746.189907,103.021148,,,,,,,sweep
2022-11-22 20:30:00,ARM,,1740.000,1,0.723784,0.713841,0.763781,0.667741,-1,-1,1,1742.771551,1745.347465,102.862959,,,,,,,
2022-11-22 20:35:00,CANCEL,,1740.000,1,0.711371,0.438121,0.693920,0.044517,-1,-1,1,1742.759647,1745.347465,102.862959,,,,,,,sweep
2022-11-23 01:15:00,ARM,,1740.000,-1,0.598138,-0.796918,-0.926637,-0.938020,1,1,-1,1741.182976,1744.647503,102.777366,,,,,,,
2022-11-23 01:20:00,BREAK,BREAK_SHORT,1740.000,-1,0.618985,-0.985484,-1.165921,-0.903413,1,1,-1,1741.137011,1744.647503,102.777366,,,,,,,
2022-11-23 01:30:00,CANCEL,BREAK_SHORT,1740.000,-1,0.626625,-0.164905,-1.041143,0.632013,1,1,-1,1741.050000,1744.647503,102.777366,,,,,,,hold
2022-11-23 01:30:00,SWEEP,REV_LONG,1740.000,-1,0.626625,-0.164905,-1.041143,0.632013,-1,-1,1,1741.050000,1744.647503,102.777366,1739.016688,1750.000000,,,,,
2022-11-23 01:30:00,ENTRY,REV_LONG,1740.000,-1,0.626625,-0.164905,-1.041143,0.632013,-1,-1,1,1741.050000,1744.647503,102.777366,1739.016688,1750.000000,8.441413,1740.420,,,
2022-11-23 01:40:00,EXIT,REV_LONG,1740.000,-1,0.688927,-0.343530,-1.215163,0.031028,-1,-1,1,1740.957879,1744.647503,102.777366,1739.016688,1750.000000,8.441413,1740.420,1739.017,STOP,
2022-11-23 02:45:00,ARM,,1740.000,1,0.724966,0.202308,0.159277,0.752532,-1,-1,1,1740.597681,1744.471915,102.772772,,,,,,,
2022-11-23 02:50:00,BREAK,BREAK_LONG,1740.000,1,0.746040,0.424464,0.313424,0.590184,-1,-1,1,1740.586879,1744.471915,102.772772,,,,,,,
2022-11-23 03:00:00,CANCEL,BREAK_LONG,1740.000,1,0.834340,0.187773,0.096878,-0.014535,-1,-1,1,1740.597007,1744.356154,102.669145,,,,,,,hold
2022-11-23 06:50:00,ARM,,1740.000,1,0.825447,1.058012,1.182053,0.845999,-1,1,1,1738.585158,1743.423634,102.687535,,,,,,,
2022-11-23 06:55:00,CANCEL,,1740.000,1,0.844344,0.390836,0.823962,-0.123431,-1,1,1,1738.591181,1743.423634,102.687535,,,,,,,zone
2022-11-23 08:40:00,ARM,,1740.000,-1,1.254633,-0.475571,-0.754687,-0.249477,1,-1,-1,1739.204687,1743.279479,102.526392,,,,,,,
2022-11-23 08:50:00,BREAK,BREAK_SHORT,1740.000,-1,1.199760,-0.730702,-1.135683,-0.915706,1,-1,-1,1739.215896,1743.279479,102.526392,,,,,,,
2022-11-23 09:05:00,ENTRY,BREAK_SHORT,1740.000,-1,1.185187,-0.483749,-1.251946,0.246952,1,1,-1,1739.206325,1743.125186,102.748022,1741.185187,1730.000000,2.181961,1737.810,,,
2022-11-23 13:05:00,EXIT,BREAK_SHORT,1740.000,-1,0.985866,-0.334731,-0.794989,0.012610,1,1,-1,1738.730882,1742.385016,102.654696,1741.185187,1730.000000,2.181961,1737.810,1736.195,TIME,
2022-11-23 14:05:00,ARM,,1740.000,1,2.181061,0.322473,0.374566,0.474366,-1,1,1,1738.552280,1742.162858,102.543520,,,,,,,
2022-11-23 14:20:00,CANCEL,,1740.000,1,2.038036,-0.345103,0.322948,-0.667577,-1,-1,1,1738.542423,1742.162858,102.543520,,,,,,,zone
2022-11-23 16:50:00,ARM,,1740.000,-1,1.604379,-0.322035,-0.320275,-0.217855,1,-1,-1,1738.936535,1742.221997,102.004241,,,,,,,
2022-11-23 16:55:00,CANCEL,,1740.000,-1,1.580494,-0.105452,-0.209133,-0.054033,-1,-1,-1,1738.950347,1742.221997,102.004241,,,,,,,zone
2022-11-23 19:10:00,ARM,,1750.000,1,1.938878,1.010894,0.906726,1.764398,1,1,1,1739.554307,1742.317682,102.069333,,,,,,,
2022-11-23 19:20:00,BREAK,BREAK_LONG,1750.000,1,1.839900,0.179358,1.162608,-0.789770,1,1,1,1739.642707,1742.317682,102.069333,,,,,,,
2022-11-23 19:30:00,CANCEL,BREAK_LONG,1750.000,1,1.819404,-0.082445,0.698125,0.091531,1,1,1,1739.733590,1742.317682,102.069333,,,,,,,hold
2022-11-23 20:50:00,ARM,,1750.000,-1,1.181436,-0.220071,-0.139275,-0.396058,-1,-1,-1,1740.418967,1742.690322,101.800137,,,,,,,
2022-11-23 21:05:00,CANCEL,,1750.000,-1,1.126482,-0.139076,-0.187072,0.080995,-1,-1,-1,1740.531861,1743.020897,101.793475,,,,,,,sweep
2022-11-25 08:00:00,ARM,,1750.000,-1,1.151379,-0.885894,-1.396517,-0.558088,1,1,-1,1756.451581,1751.908809,101.646641,,,,,,,
2022-11-25 08:05:00,CANCEL,,1750.000,-1,1.169852,-0.464446,-1.043803,-0.388337,1,1,-1,1756.394218,1751.908809,101.646641,,,,,,,sweep
2022-11-25 08:45:00,ARM,,1750.000,-1,1.147358,-0.540372,-0.603840,-0.618317,1,1,-1,1756.084481,1751.908809,101.646641,,,,,,,
2022-11-25 08:55:00,CANCEL,,1750.000,-1,1.165936,0.074332,0.185693,0.170869,-1,1,-1,1756.000910,1751.908809,101.646641,,,,,,,zone
2022-11-25 09:35:00,ARM,,1750.000,-1,1.216203,-0.452227,-0.496078,-0.334018,1,1,-1,1755.749626,1751.922974,101.549911,,,,,,,
2022-11-25 09:40:00,CANCEL,,1750.000,-1,1.302903,-0.440043,-0.370010,-0.360244,1,1,-1,1755.707806,1751.922974,101.549911,,,,,,,sweep
2022-11-25 12:40:00,ARM,,1750.000,-1,0.938837,-0.209479,-0.516569,-0.317427,1,1,-1,1754.836852,1751.864084,101.862670,,,,,,,
2022-11-25 12:55:00,CANCEL,,1750.000,-1,0.923496,-0.028876,-0.071896,0.180603,1,1,-1,1754.755566,1751.864084,101.862670,,,,,,,sweep
2022-11-25 14:25:00,ARM,,1750.000,1,1.253879,0.303059,0.414406,0.317164,-1,-1,-1,1754.069234,1751.680771,101.972728,,,,,,,
2022-11-25 14:30:00,CANCEL,,1750.000,1,1.312174,0.269273,0.382796,0.162651,-1,-1,-1,1754.041124,1751.680771,101.972728,,,,,,,sweep
2022-11-27 23:15:00,ARM,,1750.000,-1,1.118933,-1.015849,-0.528883,-0.484518,1,0,-1,,1751.781515,101.746292,,,,,,,
2022-11-27 23:20:00,CANCEL,,1750.000,-1,1.129723,-0.616670,-0.421620,-0.263880,1,0,-1,,1751.781515,101.746292,,,,,,,zone
2022-11-28 01:00:00,ARM,,1750.000,-1,0.909090,-0.832334,-0.384227,-0.855726,1,1,1,1751.889861,1751.743360,101.931914,,,,,,,
2022-11-28 01:05:00,CANCEL,,1750.000,-1,0.927012,-0.503409,-0.460878,-0.178994,1,1,1,1751.826800,1751.743360,101.931914,,,,,,,sweep
2022-11-28 05:25:00,ARM,,1750.000,-1,0.803670,-0.626293,-0.330460,-0.720894,1,1,1,1750.226017,1751.415626,102.012946,,,,,,,
2022-11-28 05:35:00,BREAK,BREAK_SHORT,1750.000,-1,0.802807,-0.514860,-0.596906,-0.433754,1,1,1,1750.211477,1751.415626,102.012946,,,,,,,
2022-11-28 05:50:00,ENTRY,BREAK_SHORT,1750.000,-1,0.842510,-0.312558,-0.764080,0.202302,1,1,1,1750.182520,1751.415626,102.012946,1750.842510,1740.000000,3.990775,1748.850,,,
2022-11-28 06:20:00,EXIT,BREAK_SHORT,1750.000,-1,0.871418,0.340441,-0.029814,-0.056317,1,-1,1,1750.155379,1751.333837,102.086974,1750.842510,1740.000000,3.990775,1748.850,1750.843,STOP,
2022-11-28 07:30:00,ARM,,1750.000,-1,1.129653,-0.838016,-0.490643,-0.991041,1,1,1,1750.411275,1751.343490,101.910719,,,,,,,
2022-11-28 07:40:00,SWEEP,REV_LONG,1750.000,-1,1.134445,-0.161606,-0.264642,0.487880,-1,1,-1,1750.407917,1751.343490,101.910719,1749.052777,1760.000000,,,,,
2022-11-28 07:40:00,ENTRY,REV_LONG,1750.000,-1,1.134445,-0.161606,-0.264642,0.487880,-1,1,-1,1750.407917,1751.343490,101.910719,1749.052777,1760.000000,5.229844,1750.970,,,
2022-11-28 09:00:00,EXIT,REV_LONG,1750.000,-1,1.443096,0.722983,2.332452,0.470818,1,1,1,1751.083111,1751.628143,101.396776,1749.052777,1760.000000,5.229844,1750.970,1760.000,TARGET,
2022-11-28 10:55:00,ARM,,1760.000,-1,1.171572,-0.799496,-0.049280,-1.063783,-1,-1,-1,1752.779592,1751.988608,101.377427,,,,,,,
2022-11-28 11:00:00,CANCEL,,1760.000,-1,1.248603,-0.097442,0.093635,0.032418,-1,-1,-1,1752.835787,1752.327094,101.219816,,,,,,,sweep
2022-11-28 14:00:00,ARM,,1750.000,-1,1.697732,-0.907092,-0.601076,-1.238542,1,1,-1,1753.652167,1752.711669,101.378982,,,,,,,
2022-11-28 14:05:00,CANCEL,,1750.000,-1,1.677180,-0.781073,-0.598975,-0.726839,1,1,-1,1753.634217,1752.711669,101.378982,,,,,,,sweep
2022-11-28 18:55:00,ARM,,1740.000,-1,1.069025,-0.533196,-0.580577,-0.801128,1,1,1,1751.552336,1751.610825,102.058966,,,,,,,
2022-11-28 19:00:00,CANCEL,,1740.000,-1,1.081952,-0.422077,-0.581645,-0.443137,1,1,1,1751.505493,1751.172361,102.177058,,,,,,,sweep
2022-11-28 19:35:00,ARM,,1740.000,-1,0.874470,-0.251581,-0.765866,-0.390048,1,1,1,1751.190418,1751.172361,102.177058,,,,,,,
2022-11-28 19:40:00,CANCEL,,1740.000,-1,0.874865,0.015240,-0.574140,0.040067,1,1,1,1751.145995,1751.172361,102.177058,,,,,,,sweep
2022-11-28 20:50:00,ARM,,1740.000,-1,0.869149,-0.594451,-0.086355,-1.153680,1,1,1,1750.575585,1750.739719,102.352110,,,,,,,
2022-11-28 20:55:00,CANCEL,,1740.000,-1,0.849925,-0.505927,-0.040758,-0.585313,1,1,1,1750.535627,1750.739719,102.352110,,,,,,,sweep
2022-11-29 01:05:00,ARM,,1740.000,-1,0.713607,-0.499808,-0.396439,-0.448313,1,1,1,1741.341667,1749.279867,102.307533,,,,,,,
2022-11-29 01:10:00,CANCEL,,1740.000,-1,0.756207,0.207174,-0.248132,0.522979,1,1,1,1741.327037,1749.279867,102.307533,,,,,,,zone
2022-11-29 03:20:00,ARM,,1750.000,1,0.992192,1.101938,0.788466,0.634411,1,1,-1,1743.291572,1748.989620,102.225308,,,,,,,
2022-11-29 03:30:00,CANCEL,,1750.000,1,0.977859,0.630629,0.986006,-0.383498,1,1,-1,1743.520000,1748.989620,102.225308,,,,,,,sweep
2022-11-29 16:15:00,ARM,,1750.000,-1,1.764264,-0.827541,-0.744487,-0.507169,1,1,1,1751.002059,1751.026775,102.188372,,,,,,,
2022-11-29 16:20:00,CANCEL,,1750.000,-1,1.736817,-0.550816,-0.854316,-0.240958,1,1,1,1751.000486,1751.026775,102.188372,,,,,,,sweep
2022-11-29 17:20:00,ARM,,1750.000,-1,1.355786,-0.432713,-0.142657,-0.755472,1,1,1,1751.004608,1751.046510,102.245462,,,,,,,
2022-11-29 17:30:00,CANCEL,,1750.000,-1,1.292795,-0.149547,0.040193,-0.074462,1,1,1,1750.996659,1751.046510,102.245462,,,,,,,sweep
2022-11-29 21:45:00,ARM,,1750.000,1,0.534797,0.342809,0.771891,0.291722,-1,-1,-1,1750.816928,1750.924913,102.497614,,,,,,,
2022-11-29 23:00:00,CANCEL,,1750.000,1,0.522956,-0.529044,0.171122,-0.871853,-1,0,-1,,1750.873348,102.454168,,,,,,,zone
2022-11-30 00:10:00,ARM,,1750.000,1,0.580495,0.419182,0.427670,0.382959,-1,1,-1,1748.798222,1750.791256,102.502758,,,,,,,
2022-11-30 00:15:00,CANCEL,,1750.000,1,0.599746,0.644718,0.264731,0.898360,-1,1,-1,1748.850208,1750.791256,102.502758,,,,,,,sweep
2022-11-30 08:55:00,ARM,,1760.000,1,1.152011,0.567124,1.097556,0.286509,1,1,-1,1753.102528,1751.548067,102.264279,,,,,,,
2022-11-30 09:05:00,BREAK,BREAK_LONG,1760.000,1,1.170357,0.549690,1.299876,-0.233346,1,1,-1,1753.220765,1751.857555,102.137023,,,,,,,
2022-11-30 09:20:00,ENTRY,BREAK_LONG,1760.000,1,1.112975,0.098834,1.410987,-0.450856,1,1,-1,1753.403400,1751.857555,102.137023,1758.887025,1770.000000,3.743104,1761.350,,,
2022-11-30 10:50:00,EXIT,BREAK_LONG,1760.000,1,1.014798,-0.146170,-0.675606,0.032292,1,1,-1,1754.303205,1752.251376,102.173437,1758.887025,1770.000000,3.743104,1761.350,1758.887,STOP,
2022-11-30 18:10:00,ARM,,1750.000,-1,1.242640,-0.466748,-0.394924,-0.452867,1,1,1,1755.119582,1753.293493,102.592217,,,,,,,
2022-11-30 18:25:00,BREAK,BREAK_SHORT,1750.000,-1,1.507245,-0.968655,-1.354082,-0.501907,1,1,1,1755.049046,1753.293493,102.592217,,,,,,,
2022-11-30 18:30:00,CANCEL,BREAK_SHORT,1750.000,-1,2.197442,0.356475,0.082762,0.784121,1,1,1,1755.034057,1753.293493,102.592217,,,,,,,hold
2022-11-30 18:30:00,SWEEP,REV_LONG,1750.000,-1,2.197442,0.356475,0.082762,0.784121,-1,-1,-1,1755.034057,1753.293493,102.592217,1743.751279,1760.000000,,,,,
2022-11-30 18:30:00,CANCEL,REV_LONG,1750.000,-1,2.197442,0.356475,0.082762,0.784121,-1,-1,-1,1755.034057,1753.293493,102.592217,1743.751279,1760.000000,0.719674,,,,r
2022-11-30 18:40:00,ARM,,1760.000,1,2.400498,1.530238,0.582642,2.498893,1,1,-1,1755.048495,1753.293493,102.592217,,,,,,,
2022-11-30 18:45:00,CANCEL,,1760.000,1,2.481177,0.533349,0.410702,0.176874,1,1,-1,1755.054440,1753.293493,102.592217,,,,,,,zone
2022-11-30 19:50:00,ARM,,1770.000,1,2.476106,0.619252,1.186245,0.362662,1,1,1,1755.425133,1753.565905,102.008808,,,,,,,
2022-11-30 20:50:00,CANCEL,,1770.000,1,1.611085,0.097243,0.206058,-0.055063,1,1,1,1756.019639,1754.118614,101.634883,,,,,,,narm
2022-11-30 23:00:00,ARM,,1770.000,1,0.986998,0.479569,0.147701,0.601846,1,0,1,,1755.268802,101.665279,,,,,,,
2022-11-30 23:15:00,BREAK,BREAK_LONG,1770.000,1,0.995917,0.304577,0.553630,-0.174991,1,0,1,,1755.268802,101.665279,,,,,,,
2022-11-30 23:20:00,CANCEL,BREAK_LONG,1770.000,1,0.985494,-0.071030,0.372014,-0.755966,1,0,1,,1755.268802,101.665279,,,,,,,hold
2022-11-30 23:20:00,SWEEP,REV_SHORT,1770.000,1,0.985494,-0.071030,0.372014,-0.755966,-1,0,-1,,1755.268802,101.665279,1771.512747,1760.000000,,,,,
2022-11-30 23:20:00,ENTRY,REV_SHORT,1770.000,1,0.985494,-0.071030,0.372014,-0.755966,-1,0,-1,,1755.268802,101.665279,1771.512747,1760.000000,5.682784,1770.020,,,
2022-11-30 23:35:00,EXIT,REV_SHORT,1770.000,1,1.004515,0.643760,0.942598,0.714790,-1,0,-1,,1755.268802,101.665279,1771.512747,1760.000000,5.682784,1770.020,1771.513,STOP,
2022-12-01 01:00:00,ARM,,1780.000,1,1.175178,1.012613,1.333846,0.804512,1,1,1,1773.489067,1756.853246,101.293446,,,,,,,
2022-12-01 01:15:00,CANCEL,,1780.000,1,1.224135,-0.672584,0.429192,-1.685197,1,1,1,1774.069643,1756.853246,101.293446,,,,,,,zone
2022-12-01 04:30:00,ARM,,1780.000,1,0.921220,0.644073,0.977688,0.270874,1,1,1,1774.995771,1758.925626,101.342655,,,,,,,
2022-12-01 04:35:00,CANCEL,,1780.000,1,0.891847,0.485883,0.838337,0.066717,1,1,1,1775.053039,1758.925626,101.342655,,,,,,,zone
2022-12-01 07:10:00,ARM,,1780.000,-1,1.118279,-0.736250,-0.180700,-0.805367,-1,-1,-1,1776.837239,1761.390288,101.094160,,,,,,,
2022-12-01 07:15:00,CANCEL,,1780.000,-1,1.129117,-0.218460,-0.368157,0.061801,-1,-1,-1,1776.876467,1761.390288,101.094160,,,,,,,sweep
2022-12-01 13:30:00,ARM,,1790.000,1,1.494738,1.035856,1.152972,1.040108,1,1,1,1778.069933,1765.160880,101.127063,,,,,,,
2022-12-01 13:40:00,SWEEP,REV_SHORT,1790.000,1,1.705539,0.211077,0.930916,-0.619728,-1,-1,-1,1778.193992,1765.160880,101.127063,1791.852770,1780.000000,,,,,
2022-12-01 13:40:00,ENTRY,REV_SHORT,1790.000,1,1.705539,0.211077,0.930916,-0.619728,-1,-1,-1,1778.193992,1765.160880,101.127063,1791.852770,1780.000000,2.960468,1789.170,,,
2022-12-01 13:55:00,EXIT,REV_SHORT,1790.000,1,1.929575,0.082920,0.722595,-0.128157,-1,-1,-1,1778.385352,1765.160880,101.127063,1791.852770,1780.000000,2.960468,1789.170,1791.853,STOP,
2022-12-01 18:20:00,ARM,,1800.000,-1,1.477828,-0.303373,-0.134783,-0.377087,-1,-1,-1,1783.154571,1771.188791,100.556552,,,,,,,
2022-12-01 18:25:00,SWEEP,REV_LONG,1800.000,-1,1.433697,0.020925,-0.255715,0.201232,1,1,1,1783.230050,1771.188791,100.556552,1798.573151,1810.000000,,,,,
2022-12-01 18:25:00,ENTRY,REV_LONG,1800.000,-1,1.433697,0.020925,-0.255715,0.201232,1,1,1,1783.230050,1771.188791,100.556552,1798.573151,1810.000000,3.910869,1801.060,,,
2022-12-01 23:00:00,EXIT,REV_LONG,1800.000,-1,0.626184,-0.500385,-0.410296,-0.730628,1,0,1,,1775.845437,100.456218,1798.573151,1810.000000,3.910869,1801.060,1802.080,SESSION,
2022-12-02 00:30:00,ARM,,1800.000,-1,0.625564,-0.394311,-1.065981,-0.272639,-1,1,-1,1802.169474,1776.878949,100.419284,,,,,,,
2022-12-02 00:35:00,CANCEL,,1800.000,-1,0.622310,0.058920,-0.853534,0.501285,-1,1,-1,1802.099000,1776.878949,100.419284,,,,,,,zone
2022-12-02 07:10:00,ARM,,1800.000,1,0.987606,0.232886,0.172456,0.456754,1,1,1,1798.820202,1782.057321,100.435828,,,,,,,
2022-12-02 07:15:00,SWEEP,REV_SHORT,1800.000,1,0.964920,-0.158908,-0.071801,-0.320373,-1,-1,-1,1798.826367,1782.057321,100.435828,1801.192460,1790.000000,,,,,
2022-12-02 07:15:00,ENTRY,REV_SHORT,1800.000,1,0.964920,-0.158908,-0.071801,-0.320373,-1,-1,-1,1798.826367,1782.057321,100.435828,1801.192460,1790.000000,5.141403,1799.460,,,
2022-12-02 07:20:00,EXIT,REV_SHORT,1800.000,1,1.008854,0.039649,0.168824,-0.338022,-1,-1,-1,1798.840132,1782.057321,100.435828,1801.192460,1790.000000,5.141403,1799.460,1801.192,STOP,
2022-12-02 09:50:00,ARM,,1800.000,-1,1.064480,-0.543301,-0.275257,-0.818348,-1,-1,-1,1799.377786,1783.576435,100.198090,,,,,,,
2022-12-02 09:55:00,CANCEL,,1800.000,-1,1.112732,-0.023965,-0.067452,-0.061677,-1,-1,-1,1799.391389,1783.576435,100.198090,,,,,,,sweep
2022-12-02 10:45:00,ARM,,1800.000,-1,1.067071,-0.296762,-0.273236,-0.499660,-1,-1,-1,1799.479378,1784.287947,100.260820,,,,,,,
2022-12-02 10:50:00,CANCEL,,1800.000,-1,1.029424,-0.284949,-0.079921,-0.213533,-1,-1,-1,1799.484021,1784.287947,100.260820,,,,,,,sweep
2022-12-02 12:55:00,ARM,,1800.000,1,0.902496,0.398894,0.268685,0.524368,1,-1,1,1799.361964,1785.439416,100.219979,,,,,,,
2022-12-02 13:00:00,CANCEL,,1800.000,1,0.968747,0.366453,0.347156,0.410510,1,1,1,1799.364487,1785.981400,100.199696,,,,,,,sweep
2022-12-02 14:40:00,ARM,,1780.000,-1,2.888000,-0.347415,-0.078966,-0.491650,1,1,-1,1798.189021,1785.965659,100.943241,,,,,,,
2022-12-02 14:45:00,CANCEL,,1780.000,-1,2.967428,-0.183661,0.170729,-0.349361,1,1,-1,1798.115307,1785.965659,100.943241,,,,,,,zone
2022-12-02 15:25:00,ARM,,1780.000,-1,2.636355,-0.549370,-0.386527,-0.660247,1,1,-1,1797.566254,1785.954064,100.864123,,,,,,,
2022-12-02 15:30:00,CANCEL,,1780.000,-1,2.734472,-0.041446,-0.073370,-0.128443,1,1,-1,1797.496005,1785.954064,100.864123,,,,,,,zone
2022-12-02 16:10:00,ARM,,1790.000,1,2.356177,0.555985,0.365718,0.483100,1,-1,1,1797.051667,1785.941356,100.856757,,,,,,,
2022-12-02 16:30:00,BREAK,BREAK_LONG,1790.000,1,2.294216,0.642195,1.019202,0.254145,1,-1,1,1796.917101,1785.941356,100.856757,,,,,,,
2022-12-02 16:45:00,CANCEL,BREAK_LONG,1790.000,1,2.197625,0.385264,1.269573,-0.256930,1,-1,1,1796.873793,1785.941356,100.856757,1787.802375,1800.000000,,,,,ctx
2022-12-02 20:05:00,ARM,,1800.000,1,1.064965,0.633824,1.195398,0.361888,1,1,1,1796.704678,1787.452485,100.280346,,,,,,,
2022-12-02 20:15:00,CANCEL,,1800.000,1,1.025148,0.130062,1.039080,-0.432154,1,1,1,1796.721322,1787.452485,100.280346,,,,,,,zone
2022-12-05 00:45:00,ARM,,1800.000,1,1.026501,0.379932,0.253100,0.773402,1,1,1,1798.332381,1788.681917,100.221824,,,,,,,
2022-12-05 00:50:00,CANCEL,,1800.000,1,0.993893,0.040246,0.206219,0.210214,1,1,1,1798.402121,1788.681917,100.221824,,,,,,,sweep
2022-12-05 14:30:00,ARM,,1790.000,-1,1.402426,-0.306612,-0.858352,-0.221246,1,1,-1,1800.537894,1793.649491,100.235016,,,,,,,
2022-12-05 14:35:00,BREAK,BREAK_SHORT,1790.000,-1,1.620110,-0.825047,-1.200950,-0.612450,1,1,-1,1800.474091,1793.649491,100.235016,,,,,,,
